SMILES,affinity,QED,MW
CC1(C)COC(c2cc(Cl)c(OCCCc3ccc(Cl)c(Cl)c3)c(Cl)c2)=N1,-7.368,0.453005910931099,447.189
CC#CCCCC(NCC)C1CC(C)C(C)OC1(C)C,-5.908,0.5859920036240664,279.468
Cc1ccc(-c2nc(CSc3nnc(-c4ccccc4)n3CC3CCCCC3)co2)cc1,-7.78,0.29404369517882045,444.6040000000003
CN1CCCC(c2ccc(C(=O)O)s2)C1,-5.777,0.8389301678339882,225.31299999999996
Cc1cccnc1C(N)c1ccc(Cl)c2ccccc12,-6.873,0.7632205422906712,282.77400000000006
N#Cc1c(Cl)c(Cl)c(-c2c(F)c(F)c(F)c(Cl)c2F)[nH]c1=O,-7.782,0.4579291669607257,371.50399999999996
Cc1[nH]c(C(=O)OCCC(=O)Nc2cc(F)ccc2F)c(C)c1C,-7.248,0.8221834711031764,336.3380000000001
CC(C)(C)OC(=O)N1CC=C(c2ccccc2S(C)(=O)=O)CC1,-6.307,0.831639640797847,337.44100000000014
COC(=O)c1ccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)c(C(=O)OC)c1,-6.749,0.5522440611675734,441.2920000000002
Oc1[nH]c2ccccc2c1N=Nc1ncccn1,-6.995,0.6734649173914727,239.238
COc1ccc(-n2ccn(CCF)c2=NC2CN(Cc3nc(C)ccc3F)CCC2CO)c(OC)c1,-6.372,0.48809566359296813,501.5780000000003
Cc1ccc(C)c(NC(=O)CN2CCC(O)C(C)C2)c1,-7.039,0.8869055493985721,276.38
CC(=O)N1CCCC(C(=O)NC2C3CN(c4cccc(-c5nc6ccc(S(C)(=O)=O)cc6o5)c4Cl)CC32)C1C,-8.29,0.4968940380971295,571.0990000000002
C=CCn1cc(C)nc1N(C)Cc1cccc(F)c1,-6.541,0.7690643893091549,259.328
O=S(=O)(c1ccc(N2CCC2)nc1)c1ncc(-c2cc(F)ccc2F)s1,-7.757,0.678639290932191,393.44
CCOc1cccc(C(=O)Nc2cccc3c2CCC3)c1,-7.363,0.9246841419733034,281.355
C=CCN(CC)C(=O)NCC(C)SCCC,-4.772,0.6658824734182269,244.40399999999997
O=C(NC(Cc1ccccc1)c1ccccc1)OC1CNCCO1,-7.201,0.8867100400298574,326.39600000000013
CCC(C)(C)CNCc1ccc2ccn(C)c2c1,-5.294,0.8482286812470821,244.382
Cc1cc(-c2c(C)cnn2C)nc(NCCO)n1,-6.04,0.8391162726233475,247.302
Cc1cc(C)cc(N2CC(C(=O)N(C)c3ccccc3C)CC2=O)c1,-8.347,0.8586642275278096,336.4350000000002
C1(CC1)COC1=NC2C3C(CCC(=O)N3)=C3OCc4cnnnc4C3=C2C=1,,,
O=C(CSc1nnc(N2CCOCC2)s1)Nc1cccc(C(F)(F)F)c1,-7.497,0.7727495678384535,404.43899999999996
CCC(C)(C)C(N)CCc1cnn(C)c1,-5.878,0.806912997887448,209.337
CS(=O)(=O)c1cc(C(=O)Nc2cc(Cl)c(Cl)cc2Cl)ccc1Cl,-6.928,0.7244708208769294,413.10900000000015
ClCCCSN=P(c1ccccc1)(c1ccccc1)c1ccccc1,-5.458,0.22810613448995712,385.9000000000001
CCCn1c2c(c3cc(C(=O)O)cc(-c4ccc(OC(F)F)nc4)c31)-c1ccccc1C(F)(C(F)(F)CO)O2,-7.57,0.25404178196338345,548.464
CC1CC(c2ccc(F)cc2)=NN1C(=O)CN1CCS(=O)(=O)CC1,-7.408,0.8089080336376477,353.41900000000015
O=C1C=C2C3CCCC45CCC(O)CC4CCC(=C1O)C(C1OC21)C35,-5.672,0.6639267895767011,342.435
COC(C)CNC(CO)C(=O)NC(C)(C)C,-5.36,0.597258403695547,232.324
CC(C)C(C)NC(=O)C(=O)NCC(c1ccccc1)c1ccccc1,-7.04,0.795333046177388,338.4510000000001
CCCOC(=O)Nc1ccccc1C(=O)Oc1ccc(CCC)cc1,-6.862,0.5792515764578212,341.4070000000001
Nc1ccc(C(=O)O)cc1OCCCOC1CCNCC1,-5.938,0.5210704788735246,294.351
FC(F)(F)C1CNCCN1c1nc(-c2ccccc2)c2c(n1)sc1ccccc12,-7.563,0.5090822524707327,414.45600000000013
COC1CCC(OC(=O)CCCOc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc(NC(C=N)=CC=N)cc4)cc3)cc2Cl)CC1,-8.544,0.07831298262801922,681.211
NC(=O)SC1=NC(NC(=O)Cl)CS1,-5.612,0.5315550488577273,239.70899999999997
CN(CC(=O)N(C)C1CCCC1)C(=O)c1cccc(C#N)c1,-6.423,0.8542223407356481,299.374
N#Cc1ccc(N(c2ccc(-c3ccccc3)cc2)c2cccc3ccc4c(Cl)cc5ccccc5c4c23)cc1,-7.729,0.21147987485687755,531.0580000000002
CCOC(c1nn(-c2cc(ccc2OC(C)C)F)c2c(n1)cccc2Cl)=O,,,
C=CCC1(C(=O)N(CC)C(C)C)CCCNC1,-5.243,0.7446681073288097,238.37499999999994
CC(C)CCOCCOCCCCNCCOC(C)CO,-3.977,0.42610233384564844,305.459
COc1ccc(C2=C(N(C)c3ccccc3)C(=O)N(CCN3CCCC3)C2=O)cc1,-6.97,0.6631384180696397,405.49800000000033
CC(C)C(=O)Nc1cc(-c2ccccc2)[nH]n1,-6.245,0.8496681949331789,229.28300000000002
Cc1cn(C2CC(O)C(COc3cccnc3)O2)c(=O)[nH]c1=O,-6.898,0.8193165438009914,319.31700000000006
[O-][S+](CC(F)(F)C(F)(F)F)c1ccc(O)cc1,-6.089,0.6799411052640764,274.21
CC(=O)c1cc(NC(=O)c2ccccc2C(=O)c2ccc(Cl)cc2Cl)ccc1O,-7.991,0.4220331420883812,428.2710000000001
CN=C(NCc1cccc(OCc2ccccn2)c1)NCC1(C)CCCN(C)C1,-7.422,0.5573283094204641,395.5510000000003
COc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1CNCCNc1ccccc1,-7.752,0.4060093693718848,419.5250000000002
CCCCCC1CC(C)(C)CCCC1=O,-4.312,0.4977191573157959,210.36099999999993
CC1=C2N=CC(=O)N2C(C(=O)OCCCCO[N+](=O)[O-])C(N=[N+]=[N-])C1,-6.365,0.12087277533248696,352.307
N#Cc1cccc(S(=O)(=O)N2CCN(C(=O)CN3CCS(=O)(=O)CC3)CC2)c1,-7.115,0.6133520741589342,426.52000000000027
CC(C)c1ccc(C(N)c2cc(Cl)c(F)cc2F)cc1,-6.593,0.8095588672921396,295.76
C=[P+](O)OCC1OC(n2c(OC)nc3c(N)ncnc32)C(O)C1O,-7.155,0.47778993786452056,358.271
CCn1c(SCC(=O)Nc2nccn2COC)nnc1C1CCCCC1,-6.589,0.710917693551098,378.50200000000024
CC(C)(CC(N)=S)N1CCOCC1,-4.765,0.6862397350690053,202.32299999999995
CN=C1C=C(C)C2=C(C)C(C)CC(C)C2=C1,-5.702,0.5802071082131399,215.33999999999997
CC(C)(C)C(=O)NC1CC1c1ccccc1,-6.3,0.8104690549401723,217.312
C=CC(S)Cl,-3.115,0.2949417393251203,108.593
NC(Cc1ccc(O)cc1)C(=O)N1CCSC1c1ccc(C(=O)N2CCCC2C(=O)OC2OC(CO)C(O)C(O)C2O)cc1,-8.38,0.20396188531092532,631.7040000000006
CC(C)(C)OC(=O)NCCCc1nc(NC(=O)OC(C)(C)C)[nH]c1Br,-6.131,0.6265511840437993,419.32000000000005
S=C(Nc1cccc2c1CCCC2)N1CCc2ccccc2C1,-7.542,0.7872343155552343,322.477
CCCNC(C)Cn1nc(C)nc1C,-5.619,0.7712021660847611,196.29799999999997
C=C(C)C(=O)OCC1COC(C)(C2(C)OCC(C)(CO)CO2)OC1,-7.515,0.5933769247188244,344.4040000000001
CC(C)C=CC(C)(O)CCO,-4.722,0.6059190682960854,158.24099999999999
C(c1cccc2cc(cc(-c3c4c(N)nccn4c4nc(n(C)c(c43)=O)N3CCN(C)CC3)n12)F)#N,,,
c1(Cl)ncc(C2=CN3C4(N(C2=O)C2CN(CC2C4)Cc2ccncc2)OC(=O)C=3C)cc1,,,
OOC1=CC2CCC3CCCCC3C2CC1,-5.679,0.5367462544359816,222.32799999999995
CCOC(=O)CSC(C)C(=O)Nc1ccc(F)cc1F,-6.192,0.8207628077038445,303.33000000000004
Cc1nc(N)nc(NCCC2CCCCC2)c1C(C)(C)C,-6.269,0.8778502099940991,290.455
COc1ccc(F)c(C)c1NS(=O)(=O)c1cccc([N+](=O)[O-])c1,-6.98,0.6663955414345673,340.3320000000001
CCNC(c1nc(C2C3CCCC32)no1)C1CCCC1,-6.579,0.8942088011884529,275.396
CN(CCCSCC(O)CCOCC12CC3CC(CC(C3)C1)C2)C(N)=Nc1nccn1-c1ccncn1,-6.811,0.23048954465346314,527.7390000000003
CCn1nc(C(C)C)cc1NC(=O)c1cnn(CC2CCCCC2)c1,-8.22,0.8601430255715742,343.4750000000002
CN(CCN1CCN(c2nnc(C[N+](=O)[O-])s2)CC1)c1ccccc1C1CCC2CC1C2(C)C,-7.303,0.412017196506441,484.67000000000036
COc1ccc(Cl)cc1Br,-5.027,0.7079593222306657,221.481
COc1cccc2c(NC(=O)c3ccns3)c(C(=O)NC3CCC(C)CC3)sc12,-6.546,0.6027671444546104,429.56700000000023
CCc1ccc(C2NC(=O)NC(C)=C2C(=O)OCCc2cccnc2)cc1,-7.077,0.77124025163272,365.43300000000005
COC(=O)CN(C)CCN=C=O,-4.25,0.3162771481303823,172.184
c1cc(C(C)=C2C3(N[C@H]4CCCN(C=4C=C3)S(=O)(=O)c3ccc(cc3)C)C=CC=C2)ccc1,,,
CN(C)CCNC(=O)c1ccccc1NC1=NN=C(c2ccc3c(c2)CCN(C(=O)C(C)(C)Oc2ccc(Cl)cc2)C3)CS1,-8.93,0.3326191268509797,633.2180000000003
Cc1cc(C)c(NC(=O)c2ccccc2Cl)c(C#CCO)c1,-6.69,0.8329880937853553,313.7840000000001
COc1cc(C(C)(C)C)nn1Cc1nn2c(=O)cc(C)nc2s1,-6.45,0.7328411433687378,333.41700000000003
COCCCNC(=O)CN(C)C(=O)COc1ccc(Br)cc1Br,-5.227,0.5841585516360117,452.14300000000003
C=NC(=NCC1CCCN1C)c1cc(C(N=C)=C(C)C(NOCCNC(=O)OC(C)(C)C)c2cc(Br)c(C)n2N=C)cnc1F,-7.037,0.09645490947522284,688.647
O=C(C=Cc1ccc(Cl)cc1)NCC(c1ccccc1F)N1CCCC1,-7.153,0.7598357531249866,372.8710000000002
CCNC(=O)NC1NC(=O)c2cc(C3CC3)n(-c3cc(F)ccc3F)c(=O)c21,-7.472,0.7486551801554318,388.3740000000001
CC(C)(C)OC(=O)N1C(CO)OCC1C1OC(=O)c2ccccc21,-6.397,0.8304143955584401,335.35600000000005
O=C(C=Cc1ccccc1)NC=C1CCOC(c2ccccc2)C1,-7.368,0.8555635427524053,319.40400000000005
CN(C)CCN(CC(=O)O)C(=O)c1ccc(Cl)nc1,-5.287,0.7836302358155646,285.73100000000005
CCOC(=O)C1(CC(=O)NC(C)c2ccccc2)CCCC1,-6.473,0.8196917213232175,303.40200000000016
CCN(CCO)C(=O)c1cccc2c1OCCO2,-5.951,0.8638735204981672,251.28199999999995
Cc1cccc(N)c1N1CC(CN=[N+]=[N-])CC1=O,-5.993,0.3823024058022735,245.286
CCCCCC(N)Oc1cc(C(C)=O)ccc1O,-6.343,0.44379332881386363,251.326
c1ccc2c(c1)C1=C3P=c4c(ccc5c4ccc4c6ccccc6sc54)=C3N1c1ccccc1-2,-8.237,0.20364614519010363,465.5170000000001
CC1CCCN(CC(O)CON2CC3C(OCC4CCCCC4)=c4ccccc4=C3C2=O)C1,-7.807,0.6514752161214697,454.61100000000033
COc1ccc(OC(C)c2nc3ccccc3n2CC(=O)O)cc1,-7.604,0.7523780288534319,326.35200000000003
O=C(CN(Cc1ccc(F)cc1)S(=O)(=O)N1CCOCC1)N1CCN(Cc2cccc3ccccc23)CC1,-7.516,0.43949705736435307,540.6610000000002
CN(Cc1ccc(Cl)c(Cl)c1)C(=O)CCCC#N,-5.742,0.7750257222718716,285.17400000000004
N#CCCCc1nnc(-c2sccc2Cl)o1,-6.038,0.7845778974542464,253.71400000000003
CN1CCC(N2CC3(CCCCO3)C2)CC1,-5.46,0.6682276081355278,224.34799999999993
CCC1CCC2(C)C(C1)C1CCCC3C1C2CCC3(OC(C)=O)C(C)=O,-6.588,0.6524751066644154,360.5380000000001
CC(C(=O)O)C1CCN(c2nccc3ccccc23)CC1,-6.378,0.9402526166660813,284.3590000000001
COc1ccccc1C1C(C)OC(=O)N1Cc1ccccc1,-6.404,0.8618243620303928,297.354
Nc1ccc(CNO)c(C(F)(F)F)c1,-5.993,0.5101507317405747,206.16699999999997
CCOc1ccc(C=C2CCCCCC2=O)cc1,-4.748,0.5930682120099163,244.33399999999992
COC(=O)C=C(c1ccccc1)c1ccc2oc(C)cc2c1,-7.153,0.5320671493953303,292.334
O=C(CCCCC1SCC2NC(=O)NC21)NCCCCCC(=O)C1OC(n2cnc3c(NCCc4ccccc4)ncnc32)C(O)C1O,-7.8,0.09035494443597332,680.8320000000006
CCC(NC(=O)C(C)(C)N)c1nc(-c2ncccn2)no1,-6.178,0.8362997491301085,290.327
CCCCCC(CC)N1CCN(Cc2ccc(Br)s2)CC1,-5.995,0.5927428562923454,373.40400000000005
Cc1ccc(CN(C(=O)CN(c2ccc(Cl)cc2Cl)S(=O)(=O)c2ccc(C)cc2)C(Cc2ccccc2)C(=O)NCC(C)C)cc1,-6.817,0.16171088574572431,680.6980000000001
CCNC(=NCc1cccc(NC(=O)C2CCCC2)c1)N(C)Cc1cccc(Br)c1,-5.999,0.4325937472698732,471.44300000000015
O=C1C2CCCCC2C(=O)N1c1ccsc1,-5.483,0.7009859561509171,235.30800000000002
CC1CCN(C(=O)c2cncc(-c3ccc(NS(=O)(=O)c4ccc(F)cc4)cc3)c2)CC1,-8.528,0.6142388503813421,453.5390000000002
COCCNc1nccn1CC(C)O,-4.925,0.6478297685639132,199.25399999999996
C=CN=C(N)c1cccc(-n2c(CC)cccc2=O)c1,-7.359,0.6819289526569189,267.33199999999994
[C-]#[N+]CCN(Cc1cccs1)C(=O)CN1CC(=O)NC1SC1=NCCN1,-5.533,0.656960520979798,392.51000000000005
O=C(O)C#Cc1cc2c(c(S(=O)(=O)O)c1)C(=O)c1cc3ccccc3cc1C2,-8.029,0.3807907559607194,392.38800000000015
CCC(C)N(CC(=O)NCc1cccc(OC(C)C)c1)C(=O)c1ccc(F)cc1,-5.643,0.6872944882865446,400.49400000000014
COc1cc(NC=C(C#N)C(=O)Nc2ccc(F)cc2)c(OC)cc1Cl,-7.042,0.5895786770936475,375.78700000000003
CC(NCc1ccc(N(C)C)nc1)c1n[nH]c(=O)n1C,-6.442,0.8272242567656583,276.344
CC(=O)Nc1cccc(C(=O)OCC(=O)Nc2ccc(Br)cn2)c1,-7.952,0.7628667252127642,392.209
Cn1c(N2CCCC(C(=O)O)C2)nc2ccc(Cl)cc21,-6.697,0.9242215036680359,293.754
COc1ccc(-c2nnc3ccc(N4CCCC(COc5cccc(C(=O)O)c5)C4)nn23)cc1,-8.553,0.44537092653825816,459.50600000000014
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)c2c(Br)c(C3CCOC3)nn2C)c1,-7.035,0.5788986333963552,486.4140000000002
CCCCCC=C(CC)C(=O)NC(C)(C)C,-5.526,0.5401717670245189,225.37599999999998
O=C(Nc1ccc(Br)cc1)C(Cc1ccccc1)N1C(=O)C2CC3CC(C2C1=O)C1C(=O)N(c2ccc(Br)cc2)C(=O)C31,-7.878,0.3553347542078453,705.4030000000002
CC(=O)OC1C(=O)N2C(=O)CSC12,-5.189,0.32058234358774895,201.203
CCCc1nc(Cl)c(C)c(N2CCOCC2C)n1,-6.867,0.7909508087059776,269.77599999999995
O=C(NCc1ccc(Cl)s1)NC1CCCN(c2ncccc2Cl)C1,-7.21,0.8389962377629195,385.32000000000005
CS(=O)(=O)c1nccnc1N1CCN(c2nc(Cl)cc3ncccc23)CC1,-6.568,0.6100191499291817,404.88300000000015
CCCCCOC(=O)C(Cc1ccccc1)C(=O)NN,-5.617,0.1887848449660505,278.352
C[N+](C)(C)CCSS[N+](C)(C)[O-],-3.463,0.22659455761769415,211.376
CC(C)CCN(C(=O)CN1C(=O)c2ccccc2C1=O)C(=NO)c1csc(C(C)C)n1,-6.572,0.23211032502399112,442.54100000000017
O=Cc1cc2c(c(Cl)c1F)OCCCO2,-4.571,0.6955198853177494,230.62199999999993
CC(CCN)NC(=O)NCc1cccs1,-5.897,0.7091727437959008,227.333
CCOc1cc(CN(CC(=O)OC)C(=O)Nc2cccc(C(N)=O)c2)ccc1OCCOC,-6.372,0.368248065203933,459.4990000000003
CN=C1NC(c2ccccc2)C(c2ccccc2C)S1,-6.138,0.8965078362831473,282.412
CCCCCCCCCC=CCc1n[nH]c(=S)[nH]c1=O,-5.796,0.388453121352665,295.45200000000006
CC1CCc2sc(C(=O)O)cc2C1,-5.395,0.7491589534429641,196.271
Cc1nc(C2CCCN(C(N)=O)C2)cc(N2CCOCC2)n1,-6.989,0.8765190455609374,305.38200000000006
Cc1cc(-c2nc(Cl)nc(C(F)(F)F)c2C#N)ccc1Cl,-6.946,0.714440499789395,332.11199999999997
CCCC(CN)(CCC)C(=O)N(C)C1CCCC1C,-5.231,0.7705729829573719,268.445
Cc1cc(CNCC(=O)O)ccc1N1CCNC1=O,-6.378,0.7300708646264555,263.297
C=CC(=O)OC(CC)C(CCCC)Oc1c2ccccc2c(OCCCCC)c2ccccc12,-5.79,0.10530916013930255,462.6300000000003
COC1CC2COC(C)(C)C(OC3OC(COCc4ccccc4)C(O)C(OCc4ccccc4)C3OCc3ccccc3)C2(C)OC12COC1OCC12,-6.796,0.2491469361976217,746.894
CC(C)(C)c1ncc(C=C2N=C(SCc3cccc(Cl)c3F)NC2=O)o1,-7.163,0.7780068318393969,393.87100000000004
CCC(C(=O)O)c1ccc(-c2ccc(S(=O)(=O)NCc3ccccc3OC)cc2)c(F)c1,-7.59,0.49151189597345557,457.52300000000014
CC1(C)CC2(C)C(=O)C(=Cc3cccs3)CN2C(=O)O1,-6.141,0.7469565573138086,291.37200000000007
CN1CCc2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2CC1,-5.682,0.837957163581348,379.3820000000001
NCC1CC(S(N)(=O)=O)C1,-4.315,0.5492424704936727,164.23
O=C1C2CCCCC2C(=O)N1c1ccc(S(=O)(=O)Nc2ncccn2)cc1,-7.389,0.8046554854593956,386.43300000000005
COc1ccc2c(c1)C(=O)c1cc(-c3cc(F)c(OC(=O)C(C)C)c(F)c3)ccc1-2,-7.554,0.3345527119663074,408.4000000000001
CCC1CCC(CC2CCC(C)(N)CC2)CC1,-6.291,0.7681214457855137,237.43099999999993
C1=CC2CCCCC2C=C1CCC1CCCCC1,-6.762,0.6015482233322326,244.4219999999999
C=CCCOc1c(OC)ccc(C=Cc2ccc(OCCCCCCCCCCCC)cc2)c1OCC=C,-6.022,0.08793820063810455,520.7540000000006
C=C(N)c1ccc(-c2ccccc2)cc1,-6.198,0.7814572125770958,195.265
O=C(O)CC1CCCCN1c1cccc2[nH]ncc12,-6.838,0.8876539415752958,259.309
CCC1CSC(c2csc(Nc3c(Cl)cccc3Cl)n2)=N1,-6.354,0.7879221639885815,358.3190000000001
N=Cc1cc2ccccc2[nH]c1=N,-6.225,0.5461507715821574,171.203
CCCCCN1C(=O)C(=O)C(=C(O)c2ccc(C)cc2OC)C1c1ccc(F)cc1,-6.0,0.30889460203441704,411.4730000000001
O=C(NCCOCOC(SC(OCc1ccccc1)C(c1ccc(CO)cc1)c1ccc(CO)cc1)C1COC1COCc1ccccc1)OCc1ccccc1,,,
CN(C)S(=O)(=O)c1cc(C(=O)OCC(=O)NCCc2cccc3ccccc23)n(C)c1,-6.782,0.5368529479601611,443.5250000000002
O=C(NCc1cccnn1)Nc1ccc2c(c1)OCCS2,-7.091,0.9094383996548845,302.35900000000004
Cn1ncc2cc(-c3ncc(N)cn3)cnc21,-6.122,0.6691013944206121,226.24300000000002
NC(=O)N1CCC(NC(=O)c2cncc(Br)c2)CC1,-6.865,0.8529936285160117,327.18200000000013
COc1ccc(N2CCN(C3(c4ccc(Cl)cc4F)C(=O)Nc4ccc(Cl)cc43)CC2)cc1Br,-7.731,0.42698065972338983,565.2700000000002
Cc1ccc(NC(=O)CNc2ccc(CC#N)cc2)cc1,-7.19,0.8834738929998587,279.343
CCCC(C(=O)NCc1cc(C(C)=O)cs1)c1ccccc1,-6.808,0.7801645253630414,315.438
O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(F)cc1)NN=Cc1cccc(Br)c1,-8.306,0.2533617319693652,558.3510000000001
CSc1cc(C(=O)NCC(C)(O)c2ccccc2)ccc1F,-7.0,0.8322849116979684,319.401
CC(C)(C)OC(=O)NNC(=O)C(=O)c1ccc2ccccc2c1F,-6.538,0.5030059586434679,332.331
CC(=O)OCC1(O)NC(O)C(O)C(O)C1O,-5.161,0.2690636290580334,237.20800000000006
O=C(CCCOc1ccc(F)cc1)Cn1cc([N+](=O)[O-])ccc1=O,-6.804,0.4196080888642946,334.30300000000005
CCCCCCCCCCCCCCCCCCOC(=O)C1N2C(=O)CC2SC1(C)C,-5.199,0.12457227538695163,453.7330000000001
COc1ccc(C(=O)NNC(=O)c2sc3c(c2C)c(=O)n(C)c(=O)n3C)cc1[N+](=O)[O-],-7.347,0.43824281551342775,447.4290000000002
CCOC(=O)c1c(N)sc(CC(C)C)c1-c1cccs1,-5.217,0.8310216761905835,309.45599999999996
CCC1OC(Oc2ccccc2)C(OC(C)=O)C(O)C1OC(C)=O,-6.552,0.8119773583529116,338.35600000000005
CCC(C)N(CC)C(=O)N1C(=N)SCC1C,-5.342,0.8279214300742354,243.376
CC(C)c1ccc(CN2CCN(CC(=O)N3CCc4ccccc43)CC2)cc1,-7.239,0.7977099303871265,377.5320000000001
Cn1nccc1C1(C)CN(Cc2cc(F)ccc2C(=O)O)C(=O)N1,-7.145,0.8919353048381101,332.33500000000004
CCC=CC=CCCCCCOCCC,-4.78,0.38098051509240977,210.36099999999993
O=C(NC1CC1O)C(Cl)Cl,-4.41,0.5949168178847754,184.022
C=C(C)C1CCC2(C)CCC3c4cc(OC)c(OC)cc4CCC3C12,-6.621,0.6520482222305937,340.5070000000001
CCC1CCC(C(=O)c2cn(C3CN(C(=O)N4CCC(C)CC4)C3)nn2)CC1,-7.351,0.7426648474113275,387.52800000000025
O=C(CC1CCC2CC2C1)C1CCN(c2cccc(C(F)(F)F)c2)CC1,-8.639,0.7199309486298332,365.4390000000001
CN1CCN(c2nc(Nc3cccc(F)c3)c3cc(Nc4ccccn4)c(Br)n3n2)CC1,-7.842,0.4269576305437783,497.37600000000015
Cc1cccc(C(=O)NCC2CCN(C)CC2)n1,-6.67,0.8792886553840443,247.34199999999996
Cc1cc(C(N)=O)ccc1Oc1ccc(Br)cc1C(F)(F)F,-6.946,0.8492811110358744,374.156
COc1c(C)oc2c(c(OC)c(OC)c3cc[nH]c32)c1=O,-5.975,0.801932282536303,289.28700000000003
CCCCCCCCCCCCCC(=O)[n+]1c(C)cc(C)cc1C,-5.135,0.3276232292677882,332.552
c1ccc(NCc2nnc(-c3ccccc3)o2)cc1,-6.939,0.7721784385541691,251.28900000000004
Cc1cccc(OCC(=O)Nc2nc(-c3ccc4c(c3)CCCCC4)cs2)c1,-6.019,0.5911735486816707,392.5240000000002
Cc1nc(-c2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2)co1,-7.663,0.7698712538924108,348.81100000000004
CN(C)C(=O)C=Cc1ccc(C=CC(=O)O)cc1,-6.123,0.8239438326548301,245.278
O=C(O)c1c(O)cc(O)c2c1OC(c1c(Cl)cccc1Cl)CC(O)C2,-4.98,0.6302233789752774,385.1990000000001
Cc1nc2c(C(C)C)c(-n3cc(F)c4c3c(=O)n(C)c(=O)n4C)c(F)cc2s1,-6.896,0.5148182749234276,404.44200000000006
CC1CC(C)CN(c2cc(C(=O)Nc3ccc(N4CCOCC4)cc3)c3ccccc3n2)C1,-8.156,0.6261017617829627,444.5790000000003
C[S+](C)c1cc(C(=O)NC(=O)c2ccccc2)ccc1N,-6.854,0.5177494791119298,301.391
CN1CCC2(CN(C(=O)CN3CCCC(C(=O)N4CCCCC4)C3)CCO2)C(c2ccccc2)C1,-9.555,0.6599219129610393,482.66900000000044
Cc1cnc(S(=O)(=O)C(C)C(=O)Nc2ccc(Cl)cn2)nc1,-7.109,0.8486481444929596,340.79200000000003
O=C(O)CCCN(CC1CCCCC1)C(=O)N1C(=O)OCC1Cc1ccccc1,-6.463,0.7121409256302491,402.4910000000001
Cc1nc(C2CCCC2)sc1C(=O)N(C)CCn1cccn1,-6.32,0.8510648282219583,318.44599999999997
CCCN(CC1CC1)C(=O)c1ccc(CN2CCNS2(=O)=O)cc1,-5.787,0.8111154537805084,351.472
CN(C(=O)C(CCN)NC=O)C(CC1c2ccccc2S(=O)(=O)N1C)C(=O)NCc1ccccc1,-7.12,0.37968415858778526,501.60900000000026
COCCn1cc(CNCc2c(O)cc(C)c3ccccc23)cn1,-6.928,0.7009960712141395,325.41200000000003
CCOC(=O)N1CCC(=NNC(=O)COc2ccccc2C#N)CC1,-7.188,0.8181770630881418,344.37100000000015
N#CC1(c2ccccc2)NN2C(c3ccccc3)c3ccccc3C21,-7.904,0.7725001035985541,323.39900000000006
CCCNC(C)c1cc(Br)ccc1Oc1ccc(Br)cc1,-6.257,0.6215022829629189,413.153
Nc1ncc(CN2CCOCC2c2nnc(-c3ccncn3)o2)cn1,-7.416,0.7150772738664279,340.34700000000004
COc1cc(NC(=O)c2cc(N)c(F)cc2Cl)c(C)cc1Br,-6.894,0.7676231987660699,387.636
CCC(OC)(Oc1cccc(C(F)(F)F)c1C(F)F)N(C)C,-5.36,0.5744835816329211,327.293
CC(C)c1ncc(CN2CCN(c3ccccc3)CC2)n1C,-6.515,0.8672739362152911,298.434
C1COC2OCOC2C1,-4.031,0.47747172232801255,130.14299999999997
Clc1cccc(Cl)c1CSc1nnc(-c2ccccc2)n1-c1ccccc1,-7.414,0.3491669250899797,412.3450000000001
Cc1ccc(S)c(C2=CCCCC2)c1-c1ccc2c(ccc3ccccc32)c1,-8.485,0.2627271119390072,380.55600000000004
O1C(C(O)[C@H](O[C@@]2(C(=O)CC3=CC(C[C@@H](O)CC3=C)([C@@H]([C@](C)(C)C2)O[C@H]2C(=O)OC(CO)[C@@H]([C@@H]2O)[O+](C)C)CC[C@@H]2C[C@@H](O)CC(O2)=O)C)O[C@@H]1C)Oc1c(cc(cc1OC)/C=C/C(=O)O[C@@H],,,
COC(=O)c1c(=O)n(Cc2cc(-c3nc(C(=O)O)cs3)ccc2OC)n2cc(C)ccc12,-7.498,0.44660327475763545,453.47600000000017
O=C(COC(=O)c1cc2cccc(F)c2n1CC1CCCO1)NC(=O)c1ccccc1,-6.627,0.6148927827806406,424.4280000000002
CC(C)(C(=O)n1ccc(N)nc1=O)S(C)(=O)=O,-5.443,0.750326132630459,259.287
Cc1noc2c1C(c1ccccc1Cl)C1=CC(Cl)=C(F)C2(C2CCNC2=O)C12COC(=O)N2,-7.74,0.6643804380491773,490.3180000000003
COc1ccc(C2CCC3=C(CC(NCc4ncc[nH]4)C=C3)N2C)cc1[N+](=O)[O-],-7.6,0.5743191339677803,395.4630000000001
CCCC(=O)OCC(F)(F)OC(F)(F)F,-5.548,0.5429384774536801,236.13599999999994
NCC(F)(F)c1cnccn1,-4.819,0.6842150805220664,159.139
CC1OC(OC2C3CC(C)(OOC2(C)C)C2CCC4C(C)(C)CCC(=O)C4(C)C2(C)C3)C(O)C(O)C1O,-6.48,0.4702209554228093,524.6950000000004
